feature1	feature2	r
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_1291d36523a6c20f273c7e5c4496df94	0.5953
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_12b1abb4808bf2b265863e72f762a584	-0.3525
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_1949eec497be87ab032fa3316b754479	-0.2123
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_1a4c8a00ffd3e3463eba4bb201d91747	0.6043
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_1b9d7859cdab8b86d6b8b62f84b1334d	0.0363
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_1c44ba6433bec9b7aff23fb35d73b03b	0.3543
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_1c676f4ebdcb691f888fa38f57182cef	-0.1483
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_2065255edb28245468bc8518f66b4742	-0.1392
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_210459b7b6a2a456b09f184f6d939bc8	0.137
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_21374689d42d16d788e3396df574d047	-0.5743
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_214a4f3065fc3759698e72be652c9a34	-0.265
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_2158fe2489e1b9614d067a49c9384d32	-0.2188
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_22d760b5ec59a5f4627ad7dd81871970	0.0763
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_2371d49a803099d8e644da25bb974f68	-0.168
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_23740c3775b854c52cdd2e3ec2b940e2	-0.2066
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_24748da7031194752cdf0424cc549d7d	-0.2368
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_272443635e47bb81359b7a9340b5a7ae	-0.2771
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_277ab749a662c377adefa6a032102c63	0.3876
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_286a6e26cac82848def0b0d2c83577c8	0.604
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_29086701d1f5919659e2739cc0a37d82	-0.0159
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_2a36166a3e8c57be47ff72951a9274f3	0.0381
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_2bab4593bcd7c556ff6027b87b2f296b	0.1609
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_2c0f51e54f8a497135bb1bcbb8650032	-0.1929
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_2d22ab2c6ddb63e71fce2897076dd31e	0.0373
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_2f193ba4d56d6ca5c5067ca0dc12388e	0.2063
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_2f60b972271a751f58655719fc6e6cff	0.0995
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_312d2c41e878eee9e2aa0950d232cb8e	0.279
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_324f1d12782a2ba758714f2368f7bf92	-0.2118
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_33937cc1c82a2529593b9b0f935a8e90	-0.2959
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_347c44753e7c2ad2ae6a717b38a8afd7	-0.0264
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_3487e7a66b1216ab236c1206ef2508a3	0.0267
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_355aca9bcdfb0c7d8402753c5a694b05	0.084
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_35c8eddcaf7b0073ec6884d8565d05e1	-0.251
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_3a4e315f23c99e5c84668dfabba21f89	0.4678
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_3c915d279379b12fc2ed878e1cacf341	-0.0901
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4193543e36d7cbfcdcb829680e8252cc	0.3847
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_41f4e5b0f33bad087229b6f6815f964c	-0.3299
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4221a9af1d4a745332f707c0406fc7bc	0.0629
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4234e9e9b70e7d95205dfd5784dc5843	-0.2383
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_42842fcfe5fb451b64c00a371bcdd108	-0.1059
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_45260e08bac348031173be2f3f20040e	-0.0264
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_45f557eea46f548fbcdabafae321dacd	0.0436
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_46bb506cd300f76f0f75d8a7f9a681b4	-0.2517
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_47353298fec24beb6ed1f5bad1c76001	-0.2916
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_47e902ad3c281748949aba844185f99c	-0.2075
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_47f2d9bfe6e31100ef4427446a831781	0.0584
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4934890b83229e4f3cb22c3b915e25d4	-0.1285
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4998b3c120cb4912ddcc77878ac45df2	0.4622
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_49fe0c39a70290e6d28a25b3ceb1498b	0.0951
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4bcb8c7f816497c699847b2ea5e2314a	-0.1136
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4c6ff3598dcaf6a9a7e11a65442a751c	-0.3594
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4f0ab95b8153df635b9641d712c2920f	0.6214
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4f2e20c8dc695a9a789127c38e1278e1	-0.0919
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_4f319a726690a5fd7721d15536198d81	0.0073
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_5333855fb32945a487d3331c6c793040	-0.2416
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_536498ad86c36727ebca33f47cfada00	0.5667
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_54264f5a5422c3cc71ccc6d49629d74a	0.4358
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_55b50249d94b6971e097c54f10ce9f1e	-0.0032
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_567718e73bc1b502fc38a82bb73e6879	-0.3705
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_57c1928602d19022a67038d35c851d21	0.0138
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_5848680771618eee66bc844e2db4ebd4	-0.0709
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_5a5ae0e4fa677fdd087c0f6764761214	-0.1718
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_5ce49492d8d11e0bd521e99d998bc824	-0.2935
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_5f0b44624870e672b82fc6716b8aad01	0.019
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_6111450ab5adf32b633de5d3dfd4b46e	-0.3078
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_62d78f5707b8cd9911c1593d8015a879	-0.1506
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_65751f8875fa9a4cc49e87f0f9edc80d	-0.3008
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_6599bfe42d8c3709907478178bacae76	0.0467
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_66743b133436023aad67942e15edd8f9	-0.0365
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_6726e9d29c0fca426c4f440cf6cb046f	-0.002
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_683724960932ba975963b2447692db7e	0.1205
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_693613c84c44f7140cc3d15e45e0bfd7	-0.0275
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_69f67412f6d0f6ed8537b40d0f34e8bc	-0.088
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_6b4ac75d52740dfbcbe2d6a3a1664755	-0.1207
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_6b7b3153f86ee62a0aacee90a0d0118c	0.2904
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_6d6e4661cedc4e067006f6428d3ccbd9	0.0185
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_6e4dcfce19b437c5fa5b0d8d738578af	-0.0708
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_6e5acbe22fbc6a684db46a120e9f74ea	0.5942
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_70dc98390207e1854c846db18b1ecf63	-0.0057
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_714f6a34e95c5e894dc374f0c399001f	0.0106
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_720b2e766a3be1cfe3d9f9451e50a1cb	-0.1041
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_729dbff0ad56f74f16f888c72f9dd00f	0.0298
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_74f42ee4275efc25354737b3abee424f	0.0645
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_7562647057cc54e8f62f2bad26b87179	-0.1148
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_79df431e4af83054cf3aea0465a2b5ea	0.1106
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_79f1fc8642d1a265f3f8ef5188e671ed	0.5592
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_7a1c2fe35bf31b3e2090c15ed19bdeae	-0.1554
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_7c935208489995e87e119cb9abc79654	0.0432
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_7cfd3dce3e2f93d64db98db66391538b	-0.0318
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_7e6a90c3cfbacd00bd0b0d450c46c517	-0.3213
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_7e910b6456109c70bda898a1744096d4	0.1558
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_7fe76ee825b3c77e28a7d1e70aabd4c5	-0.1331
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_85982f92d15dd424dd886ed97cdb9953	-0.2601
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_85b555e22d19d03795638e9d49023b94	-0.1151
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_86dd6cf93b827a3558b2d1db2b624e72	-0.0622
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_89a9d43450c83d1766c918b03ef5a1dd	-0.2701
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_8b8e1c2535a9671eabc277830c4fe8b5	-0.3437
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_8b9004935e8dcd6f085d5c15bbc0f31e	-0.2848
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_8c97ac471880e482d370a14e3f3ae4a6	0.0086
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_8ccb4b24614a0cff2d35bc9f15b91856	-0.0072
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_8d2bad89e7f124724887d4e3036be646	0.107
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_8fc4fac85ee8640e9500bb5831afe6b0	-0.4263
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_90c24eb9a39afa6a01bc2d0f213e805a	-0.2402
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_9169f78999dd31b424dbd92a56a8c647	-0.069
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_91fb579e83cb7ff05a1d8869e5e7a783	0.0469
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_922fba29d22372624435605d293f3a28	0.0489
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_927027479da55fe3e3a292bfe1c77169	0.0394
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_94d917a9acb7c9f18e9f7fa62225cdf6	-0.2238
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_95b8f9cc2c8671f62fe85fb53f4289f3	-0.0147
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_967d3a3c39f2f5a5891827e7cab6e5fe	-0.3134
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_96976bd08a056451c9329025f1f9596a	0.0377
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_96bd7367a2b284e906e524c0d3ea12bc	0.4054
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_9855be302a9726bcdb688cf8fbb97533	-0.0299
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_9896f7b3cf9bd0b0839caa8fffa94a43	0.4359
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_9fd168d363baaa01b1e4d633e18a9eeb	-0.1157
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_9fdb180e75a8ad5624a0328db1fa0ba9	0.2877
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_a19d8244a29617590ac41ece10a1da1e	-0.1708
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_a1d92bd186f42a95349519ddf9aa91fb	-0.208
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_a475788ef659929871471c1744ec7f3d	-0.1078
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_a5add3cb41a06fe3777ec66eafa0d201	-0.1808
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_a8daa63b2104c88f19db8eced34b6dfb	-0.1332
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_ad9da3724a49f61b50680ba7ee3947f4	0.3408
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b163c0b164dead2a98defe2c37ed3cbd	-0.35
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b1f9817e510086a5b0fe9a4b0b515f39	0.057
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b3e776671dcc86dc99a4b20300b8a204	-0.053
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b52a3ea4fd6069420679caf4241c801b	-0.1445
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b69f758c15c65176a498709815701b3b	0.2806
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b6c17784863d8ca0df880e4d5c4c2170	0.726
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b7c051829ba00c5bda26815a626d5010	-0.045
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b8f3c964119deead9855eedce61cb5eb	0.0553
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b9366da8994c36aa73c3fccf6dd7dd8d	-0.145
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_b9f011d775ce8542c757dc538bf63a1f	0.4519
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_bb99bd6ab9f193dc1ed44c3bc8e10652	0.0417
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_bbd407d31e7038a38ba850fb80da18cf	-0.0335
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_be936537d543df721d2d6e465a097971	0.0876
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_beefa685a70929e4573b559a14f4167c	0.5199
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_c1a407678371dac108feea65bf6985cf	0.0333
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_c1a9e87b41cdbdd611acf419998c12ca	0.3448
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_c37dd1e535482014cbb5bd9aa864c2d3	-0.0325
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_c5c27a42a0e914a13a8d53ed4690a8f3	0.0096
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_c82b27575fa9351a88fd14041f56c01a	0.0273
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_c91240be916b85f78ecb59fc7058895b	0.0075
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_c9e8f335f00d3b1f318d2c091ecfae60	0.1058
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_cc387c913621b6d6192ba9110f13b0a9	-0.0738
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_cde515636353f7be08077d22dc8ff61f	-0.048
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_cdf4caaa323d4c5489f16391d139813c	-0.1329
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_ce2e769554618c58d9ebf96e0fed8762	-0.0078
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_cf618880c7f0ace7a7bdb6820ad1afa5	0.3025
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_d292815810aa92389848a499c131f1f0	-0.1446
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_d40be4ff5cf29f494c04116d28565485	-0.0151
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_d4872bb4ed88fee9b87f6d9fa33e7ce6	-0.0984
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_d6401113e9c8f82041604baeabc6b187	-0.0283
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_d854488b6221f9df4bdf40fd52992a59	0.0942
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_daf5ad437741d76e56bec505f7560e38	-0.2828
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_dc5110758b11f79a75227a78213c4d1f	-0.199
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_dd394169cc6ef13eb9b3fa39a501c038	0.3186
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_df30f1edf3c23405b2d24d2705cf7707	0.3373
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e008eedc46fb56a7e7a0b1a2bdfdf8a4	-0.1016
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e104cbfccb60e47d3442725eb62e2831	-0.0644
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e11ae9481b4e3e572aff32650e706ed1	-0.2438
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e1e1ab7b143b6aa0345451e1f681c5ea	-0.2511
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e2df03c4f8c4626f954265a0a08ce968	-0.2388
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e56fa2fae3901d608b8afcbfa6d34246	-0.2486
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e5f64e3d3b97684a8bc7e69deeb67de8	-0.0294
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e6abf7e30e9be514548e9c2289410cb9	-0.0773
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e6f3fb7d31bdd7686398707942491537	0.0681
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e8104086057ebd5e7750091566260a02	-0.2507
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_e852926963eba0d5fdad3a9f4fe568b6	0.0579
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_ecda94593e7d6c88cc53f98bf695da16	-0.4587
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_ef75ceb1455f5561224cd50f122108e9	-0.0065
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_f051e70aa867848fd8e5fd826f7256cc	-0.1416
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_f1a7fec31a86379af6c0e886ce615217	-0.2809
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_f1b21f756b44e75b41c8a37408af48f5	-0.158
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_f25341d99350562755613772d36a40a0	0.0876
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_f2fd13c8184b9fd3e3b9720be9cca2e6	0.5909
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_f3fe88aa407ee2dc2c7e826f575fdfb4	-0.3071
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_f706a24cd4738a2b24c2671115b26148	0.0356
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_fa0a4fa10b65a1a6f7cb82185fb8d973	-0.2132
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_fa78b6a254cff46e42889f9436d013dc	-0.0658
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_fb2832a28e377bb3e5702f77807dd28e	-0.1657
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_fb75326ddc4fb977b3b9d5b576072c4d	-0.0245
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_fc103118419fa58af686fe80d693fb9e	0.0586
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_fd49afeea05ea589b5d01bc1387bc139	0.1568
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_fd9887a5036ac9da632d6843d5b3fb70	0.0656
bac_132398ae30585fc78b3f5712f4c1f5ed	fun_fe2ac47fcfb209c2b977b6ba54f1f5fd	-0.0746
bac_132398ae30585fc78b3f5712f4c1f5ed	euk_aecc5918fd8dc2b6ec5115c02e519e22	-0.1977
bac_132398ae30585fc78b3f5712f4c1f5ed	euk_e1b1ede819104b16f8ed41b4bb7f43f7	0.4072
bac_132398ae30585fc78b3f5712f4c1f5ed	euk_fd3a8425d9bb2c32943dbcb47d8a23bb	0.39
bac_132398ae30585fc78b3f5712f4c1f5ed	euk_b459a7138b2fa346b463fa4b166ba6a4	-0.17
bac_7ef1a0dae839d9d8f6a042cdf4a6a992	bac_d8ec847a1b580b973a6d39850b67cff7	0.5601
bac_2df133d83b53d33a81a3fc48ac2075c6	bac_d8ec847a1b580b973a6d39850b67cff7	-0.1102
bac_d8ec847a1b580b973a6d39850b67cff7	bac_ed894aad9c149829ff0253eb2fe043d9	0.2339
bac_2c1b14313bb8fc6f13f02a14ca5e7c50	bac_d8ec847a1b580b973a6d39850b67cff7	0.3381
bac_11e801efba707866d1e97aba33566102	bac_d8ec847a1b580b973a6d39850b67cff7	0.3222
bac_d8ec847a1b580b973a6d39850b67cff7	bac_ebff2c84f781472a24018db9354b867c	0.2194
bac_cc3bbc2fa5dcf3ca93a25f5da49d7d1d	bac_d8ec847a1b580b973a6d39850b67cff7	-0.2054
bac_554e6ed34da09de9e9a60029b084f4c6	bac_d8ec847a1b580b973a6d39850b67cff7	-0.2334
bac_34b00032b86600c60881db7136a38c3d	bac_d8ec847a1b580b973a6d39850b67cff7	-0.1414
bac_70285f7e5298ef76c6079d23decbae2d	bac_d8ec847a1b580b973a6d39850b67cff7	-0.0694
bac_ae101a824af3ec1acd53410b8ebf41e7	bac_d8ec847a1b580b973a6d39850b67cff7	-0.1945
bac_d8ec847a1b580b973a6d39850b67cff7	bac_f262a1adf251a3a793d3daa235e35e73	0.4018
bac_7faab38ff5285a7d3092e4a36888d786	bac_d8ec847a1b580b973a6d39850b67cff7	-0.4204
bac_67f48d5e7b609cccc44fe8d22d3dca0a	bac_d8ec847a1b580b973a6d39850b67cff7	0.1833
bac_6f545fbcb122ef26d794750b06c0d6a4	bac_d8ec847a1b580b973a6d39850b67cff7	-0.1805
bac_7334acedf2e60af538eaff59e499c2c9	bac_d8ec847a1b580b973a6d39850b67cff7	-0.0875
bac_b5d5b4257a5f9a836315f5896d4a47da	bac_d8ec847a1b580b973a6d39850b67cff7	0.0895
bac_39516e82e7b507c0659c83bbcb780dc5	bac_d8ec847a1b580b973a6d39850b67cff7	-0.3627
bac_2da924029cfd4c7fe3765b362a915f4a	bac_d8ec847a1b580b973a6d39850b67cff7	-0.0992
bac_632fb2f5131661bf841197fddaf81998	bac_d8ec847a1b580b973a6d39850b67cff7	0.0732
bac_b6d81317326d18e5c954e6eae8820a6a	bac_d8ec847a1b580b973a6d39850b67cff7	0.5609
bac_4352077acff15c3823b28170a84a93cb	bac_d8ec847a1b580b973a6d39850b67cff7	0.5408
bac_7e5dc2827132ced28bb83b4c8fa16998	bac_d8ec847a1b580b973a6d39850b67cff7	-0.1448
bac_5f8b99d96b9fb65e12c944b3f8bd38b9	bac_d8ec847a1b580b973a6d39850b67cff7	0.583
bac_a0a0f1f2185a9b37c030febe9b9496ac	bac_d8ec847a1b580b973a6d39850b67cff7	-0.0345
bac_9710e4f2e6419b188e30337e34bb3fae	bac_d8ec847a1b580b973a6d39850b67cff7	0.0115
bac_89a9315cf654d6b3654d01ece8b68ebd	bac_d8ec847a1b580b973a6d39850b67cff7	0.2365
bac_a51e5e904dedc2c23560ac9992d2c856	bac_d8ec847a1b580b973a6d39850b67cff7	0.2427
bac_af35e69a9597d7237c3ccf81ea1985db	bac_d8ec847a1b580b973a6d39850b67cff7	-0.2664
bac_c812ac66f67d86647c3977e441842eb8	bac_d8ec847a1b580b973a6d39850b67cff7	-0.3734
bac_a7b4ad116ebb0b0ac9ff5c47c9b3a883	bac_d8ec847a1b580b973a6d39850b67cff7	-0.3956
bac_c487be9441ef274e208cf4e7199b9bd3	bac_d8ec847a1b580b973a6d39850b67cff7	-0.4225
bac_1ce75431844bbbfc9fe9e8c651fbebf7	bac_d8ec847a1b580b973a6d39850b67cff7	0.4631
bac_1aecd556d15406a593386710717f99dd	bac_d8ec847a1b580b973a6d39850b67cff7	0.1429
bac_0949c5c8f7512f748fde872a4a5f3912	bac_d8ec847a1b580b973a6d39850b67cff7	0.3066
bac_d8ec847a1b580b973a6d39850b67cff7	bac_df3fda2fa3d04dd5e0838ac1b4812be8	0.5952
bac_d8ec847a1b580b973a6d39850b67cff7	bac_f6b35c47975af3c3a00cba35c1202f06	0.3957
bac_339857a9094e71ebc60a3a75a38778be	bac_d8ec847a1b580b973a6d39850b67cff7	0.0271
bac_c872ff58ceb3b79ce316cef70bf269b8	bac_d8ec847a1b580b973a6d39850b67cff7	0.3461
bac_d8ec847a1b580b973a6d39850b67cff7	bac_ef9f03c285132510b106c9addbb7fe53	-0.0272
bac_67bdd00cc1a6685d59d5fb4d2da181a0	bac_d8ec847a1b580b973a6d39850b67cff7	0.2341
bac_11f4e2547c7b2f9f781a8648c6754127	bac_d8ec847a1b580b973a6d39850b67cff7	-0.0636
bac_53fbb6ad7c7457bfcc90d7a74d5f99d4	bac_d8ec847a1b580b973a6d39850b67cff7	0.3044
bac_b02a8d33d018119dedb2db15db887bfd	bac_d8ec847a1b580b973a6d39850b67cff7	0.5405
bac_93f52e347e69b67e42f5979bb8735255	bac_d8ec847a1b580b973a6d39850b67cff7	0.2228
bac_6d9aa14b2d532b8d9a3c1fd342c515c9	bac_d8ec847a1b580b973a6d39850b67cff7	0.0166
bac_d8ec847a1b580b973a6d39850b67cff7	bac_f37ff1c53a3044e23de94fa2841d200e	0.0493
bac_70e1c02151c287ca1efd03cb9245ae38	bac_d8ec847a1b580b973a6d39850b67cff7	0.115
bac_d8ec847a1b580b973a6d39850b67cff7	bac_e625e758ed6e5753f43da408f6af592a	0.1206
bac_0aadcd42e885bed61f1a29c55399b217	bac_d8ec847a1b580b973a6d39850b67cff7	-0.5958
bac_2a53aca5bbef51395322afa72fe879f3	bac_d8ec847a1b580b973a6d39850b67cff7	-0.6765
bac_a3a7e0065298785dc78789c69438a91e	bac_d8ec847a1b580b973a6d39850b67cff7	0.1043
bac_2eae9eefab6485e2e98923809417e86b	bac_d8ec847a1b580b973a6d39850b67cff7	0.0331
bac_8470b46416635495b52cef72b0c6becd	bac_d8ec847a1b580b973a6d39850b67cff7	-0.1234
bac_26122fc82956c43ca1f15b191f0fa66b	bac_d8ec847a1b580b973a6d39850b67cff7	-0.1012
bac_7b6fde94ef7dd846d47232e9073c9d79	bac_d8ec847a1b580b973a6d39850b67cff7	0.4316
bac_355caa5f1183ac5eed089647f04f0bbe	bac_d8ec847a1b580b973a6d39850b67cff7	0.0752
bac_968b1470919e6ed4fabeb7496448ecb2	bac_d8ec847a1b580b973a6d39850b67cff7	0.0982
bac_99445e37a2231c1efb6b01be444921f2	bac_d8ec847a1b580b973a6d39850b67cff7	-0.3043
